Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager
2023-08-29,South,Monitor,3,527.77,Store C,Retail,0.1,Bob,1424.979,Cash,FREESHIP,0,REG100156,Cust 4539,48.66,2023-08-29,2023-09-01,Sophie
2023-06-22,South,Chair,14,291.09,Store A,Retail,0,Carlos,4075.26,Cash,,0,REG100157,Cust 7067,39.98,2023-06-22,2023-06-30,Sophie
2024-02-24,South,Phone,8,350.12,Store C,Retail,0,Alice,2800.96,Gift Card,FREESHIP,1,REG100158,Cust 7720,31.65,2024-02-24,2024-03-01,Sophie
2024-04-10,North,Phone,10,195.26,Store D,Retail,0.05,Alice,1854.97,Credit Card,WINTER15,0,REG100159,Cust 5668,46.91,2024-04-10,2024-04-15,Ryan
2023-05-14,South,Monitor,13,291.1,Store A,Wholesale,0,Alice,3784.3,Online,FREESHIP,0,REG100160,Cust 8367,7.66,2023-05-14,2023-05-19,Sophie
2023-03-11,South,Monitor,6,93.92,Store B,Wholesale,0.15,Eva,478.992,Credit Card,FREESHIP,0,REG100161,Cust 4438,11,2023-03-11,2023-03-18,Sophie
2024-08-24,Central,Printer,5,15.92,Store D,Retail,0,Eva,79.6,Credit Card,,1,REG100162,Cust 3481,8.66,2024-08-24,2024-08-26,Cameron
2024-02-23,South,Monitor,16,120.22,Store D,Retail,0.15,Bob,1634.992,Cash,SAVE10,0,REG100163,Cust 1489,8.42,2024-02-23,2024-03-01,Sophie
2024-01-30,North,Monitor,11,118.8,Store A,Retail,0.05,Eva,1241.46,Online,SAVE10,0,REG100164,Cust 6649,39.32,2024-01-30,2024-02-06,Ryan
2024-01-23,East,Tablet,10,92.45,Store C,Wholesale,0.1,Frank,832.05,Cash,WINTER15,1,REG100165,Cust 6114,42.61,2024-01-23,2024-01-29,Eric
2023-01-05,North,Laptop,19,463.51,Store B,Retail,0,Bob,8806.69,Cash,FREESHIP,0,REG100166,Cust 9589,49.38,2023-01-05,2023-01-08,Ryan
2023-12-21,North,Desk,7,284.7,Store D,Wholesale,0.05,Bob,1893.255,Gift Card,,0,REG100167,Cust 8184,5.36,2023-12-21,2023-12-30,Ryan
2023-05-25,West,Laptop,20,343.25,Store C,Wholesale,0.05,Alice,6521.75,Debit Card,FREESHIP,0,REG100168,Cust 2490,28.77,2023-05-25,2023-06-02,Wendy
2025-06-30,Central,Chair,6,95.24,Store D,Wholesale,0.15,Diana,485.724,Gift Card,FREESHIP,0,REG100169,Cust 1647,18.72,2025-06-30,2025-07-08,Cameron
2025-02-12,West,Desk,13,104.8,Store B,Retail,0.05,Diana,1294.28,Credit Card,WINTER15,0,REG100170,Cust 2017,7.79,2025-02-12,2025-02-19,Wendy
2024-01-03,West,Tablet,12,164.31,Store B,Wholesale,0.1,Eva,1774.548,Cash,,1,REG100171,Cust 3446,38.9,2024-01-03,2024-01-07,Wendy
2023-02-03,South,Tablet,10,325.18,Store C,Wholesale,0.1,Alice,2926.62,Cash,WINTER15,0,REG100172,Cust 4877,47.39,2023-02-03,2023-02-13,Sophie
2024-03-01,East,Monitor,17,542.82,Store A,Wholesale,0,Alice,9227.94,Debit Card,WINTER15,1,REG100173,Cust 9112,7.13,2024-03-01,2024-03-08,Eric
2023-05-24,North,Tablet,14,207.48,Store C,Wholesale,0.05,Eva,2759.484,Online,,0,REG100174,Cust 8172,5.7,2023-05-24,2023-06-02,Ryan
2025-06-22,North,Printer,17,527.88,Store D,Retail,0.05,Bob,8525.262,Cash,WINTER15,0,REG100175,Cust 4597,21.32,2025-06-22,2025-06-28,Ryan
2023-04-10,North,Chair,11,71.21,Store B,Retail,0.05,Diana,744.1445,Online,,1,REG100176,Cust 3690,44.2,2023-04-10,2023-04-14,Ryan
2025-03-04,Central,Printer,8,486.07,Store B,Retail,0,Carlos,3888.56,Debit Card,FREESHIP,0,REG100177,Cust 2893,10.68,2025-03-04,2025-03-10,Cameron
2024-07-11,East,Laptop,6,555.03,Store C,Retail,0.1,Frank,2997.162,Credit Card,,1,REG100178,Cust 5602,23.69,2024-07-11,2024-07-20,Eric
2024-08-17,East,Desk,13,421.08,Store B,Wholesale,0,Bob,5474.04,Cash,,0,REG100179,Cust 5616,24.51,2024-08-17,2024-08-20,Eric
2025-06-30,North,Laptop,16,76.17,Store D,Wholesale,0.1,Alice,1096.848,Cash,WINTER15,0,REG100180,Cust 1312,41.88,2025-06-30,2025-07-09,Ryan
2024-11-06,South,Printer,3,503.55,Store C,Wholesale,0.1,Bob,1359.585,Credit Card,WINTER15,0,REG100181,Cust 6315,37.49,2024-11-06,2024-11-13,Sophie
2025-04-01,East,Tablet,5,31.56,Store D,Retail,0,Diana,157.8,Online,SAVE10,1,REG100182,Cust 1224,29.56,2025-04-01,2025-04-04,Eric
2024-07-01,West,Laptop,16,72.92,Store C,Wholesale,0.05,Frank,1108.384,Cash,FREESHIP,0,REG100183,Cust 7182,5.7,2024-07-01,2024-07-06,Wendy
2023-12-09,West,Printer,18,421.93,Store D,Retail,0.05,Bob,7215.003,Gift Card,WINTER15,0,REG100184,Cust 7901,23.42,2023-12-09,2023-12-18,Wendy
2023-06-27,North,Desk,15,478.41,Store B,Retail,0.1,Carlos,6458.535,Debit Card,FREESHIP,0,REG100185,Cust 1736,35.63,2023-06-27,2023-06-30,Ryan
2023-07-14,South,Chair,9,501.74,Store D,Retail,0,Bob,4515.66,Online,SAVE10,1,REG100186,Cust 7795,39.74,2023-07-14,2023-07-17,Sophie
2023-02-08,South,Tablet,7,247.53,Store C,Wholesale,0.15,Alice,1472.8035,Gift Card,FREESHIP,0,REG100187,Cust 2471,13.63,2023-02-08,2023-02-16,Sophie
2024-06-28,West,Tablet,6,176.51,Store C,Wholesale,0.15,Carlos,900.201,Debit Card,FREESHIP,1,REG100188,Cust 3068,31.02,2024-06-28,2024-07-07,Wendy
2024-04-15,West,Laptop,2,143.43,Store D,Wholesale,0,Bob,286.86,Credit Card,,0,REG100189,Cust 3848,36.94,2024-04-15,2024-04-22,Wendy
2023-11-27,East,Monitor,12,538.5,Store C,Wholesale,0.05,Alice,6138.9,Cash,SAVE10,0,REG100190,Cust 7777,18.54,2023-11-27,2023-12-06,Eric
2025-03-27,East,Printer,5,87.17,Store D,Wholesale,0,Carlos,435.85,Debit Card,,0,REG100191,Cust 6613,13.01,2025-03-27,2025-03-29,Eric
2023-08-06,South,Monitor,7,498.32,Store B,Wholesale,0.1,Alice,3139.416,Credit Card,WINTER15,1,REG100192,Cust 2326,27.65,2023-08-06,2023-08-10,Sophie
2024-12-13,South,Printer,15,57.14,Store B,Wholesale,0.15,Carlos,728.535,Debit Card,FREESHIP,0,REG100193,Cust 8304,7.02,2024-12-13,2024-12-22,Sophie
2025-01-17,Central,Tablet,18,124.18,Store B,Wholesale,0.15,Carlos,1899.954,Debit Card,SAVE10,0,REG100194,Cust 3630,45.77,2025-01-17,2025-01-26,Cameron
2023-11-26,West,Desk,12,107.45,Store C,Retail,0.1,Bob,1160.46,Online,FREESHIP,0,REG100195,Cust 8617,18.17,2023-11-26,2023-12-02,Wendy
2023-02-14,East,Chair,8,411.26,Store A,Retail,0.1,Frank,2961.072,Gift Card,WINTER15,0,REG100196,Cust 3530,28.57,2023-02-14,2023-02-18,Eric
2025-02-02,Central,Printer,7,248.1,Store C,Retail,0,Diana,1736.7,Cash,WINTER15,0,REG100197,Cust 3884,31.8,2025-02-02,2025-02-06,Cameron
2023-04-11,West,Printer,3,486.52,Store B,Wholesale,0.1,Carlos,1313.604,Gift Card,,0,REG100198,Cust 5739,16.5,2023-04-11,2023-04-20,Wendy
2024-07-08,North,Monitor,18,415.04,Store C,Wholesale,0.1,Eva,6723.648,Cash,WINTER15,0,REG100199,Cust 9707,33.58,2024-07-08,2024-07-13,Ryan
2023-02-08,Central,Printer,19,165.38,Store B,Wholesale,0.15,Alice,2670.887,Online,,0,REG100200,Cust 9288,25.2,2023-02-08,2023-02-14,Cameron
2024-04-09,West,Desk,2,117.47,Store C,Wholesale,0,Eva,234.94,Credit Card,FREESHIP,0,REG100201,Cust 1216,6.58,2024-04-09,2024-04-16,Wendy
2023-08-14,Central,Printer,9,461.79,Store C,Wholesale,0.15,Frank,3532.6935,Gift Card,,0,REG100202,Cust 2489,47.81,2023-08-14,2023-08-18,Cameron
2024-09-02,West,Tablet,19,208.72,Store D,Retail,0.05,Frank,3767.396,Credit Card,FREESHIP,0,REG100203,Cust 7171,38.41,2024-09-02,2024-09-06,Wendy
2025-06-29,Central,Monitor,16,278.13,Store A,Wholesale,0.15,Alice,3782.568,Cash,SAVE10,0,REG100204,Cust 9125,24.29,2025-06-29,2025-07-04,Cameron
2025-04-02,West,Laptop,2,580.19,Store B,Wholesale,0.05,Diana,1102.361,Debit Card,WINTER15,0,REG100205,Cust 9697,7.33,2025-04-02,2025-04-08,Wendy
2023-04-27,Central,Tablet,8,536.43,Store B,Retail,0,Carlos,4291.44,Cash,,1,REG100206,Cust 8171,14.58,2023-04-27,2023-05-07,Cameron
2024-08-07,East,Phone,1,94.33,Store A,Wholesale,0,Carlos,94.33,Online,,0,REG100207,Cust 2004,49.17,2024-08-07,2024-08-17,Eric
2023-04-15,West,Laptop,16,489.94,Store C,Retail,0.1,Frank,7055.136,Cash,SAVE10,0,REG100208,Cust 4214,9.69,2023-04-15,2023-04-25,Wendy
2023-08-12,South,Desk,4,551.71,Store A,Retail,0.05,Eva,2096.498,Gift Card,,1,REG100209,Cust 9837,26.32,2023-08-12,2023-08-15,Sophie
2023-06-19,West,Printer,17,595.57,Store D,Retail,0.15,Bob,8605.9865,Credit Card,WINTER15,0,REG100210,Cust 2082,9.73,2023-06-19,2023-06-28,Wendy
2023-12-29,East,Printer,1,180.12,Store A,Wholesale,0.1,Eva,162.108,Debit Card,,0,REG100211,Cust 3001,27.07,2023-12-29,2024-01-07,Eric
2023-03-26,East,Desk,12,301.5,Store D,Retail,0.15,Bob,3075.3,Credit Card,FREESHIP,1,REG100212,Cust 6161,43.67,2023-03-26,2023-03-30,Eric
2023-09-01,South,Phone,20,273.55,Store D,Retail,0.15,Frank,4650.35,Debit Card,,0,REG100213,Cust 5220,14.76,2023-09-01,2023-09-07,Sophie
2024-08-05,West,Tablet,6,187.06,Store B,Wholesale,0.1,Frank,1010.124,Debit Card,FREESHIP,0,REG100214,Cust 3386,11.03,2024-08-05,2024-08-13,Wendy
2025-01-23,North,Chair,16,562.52,Store D,Retail,0,Frank,9000.32,Gift Card,,0,REG100215,Cust 1591,18.23,2025-01-23,2025-01-27,Ryan
2023-05-16,East,Tablet,4,85.16,Store D,Wholesale,0.1,Carlos,306.576,Credit Card,,0,REG100216,Cust 3434,38.51,2023-05-16,2023-05-23,Eric
2023-02-14,North,Tablet,12,451.51,Store B,Wholesale,0.15,Carlos,4605.402,Online,WINTER15,0,REG100217,Cust 1501,9.54,2023-02-14,2023-02-22,Ryan
2024-06-03,Central,Tablet,1,259.87,Store D,Retail,0.15,Eva,220.8895,Gift Card,FREESHIP,0,REG100218,Cust 9683,19.2,2024-06-03,2024-06-12,Cameron
2023-11-08,Central,Tablet,20,268.25,Store D,Retail,0.05,Diana,5096.75,Cash,FREESHIP,0,REG100219,Cust 5416,20.96,2023-11-08,2023-11-15,Cameron
2023-01-24,West,Phone,10,266.13,Store B,Wholesale,0,Diana,2661.3,Gift Card,WINTER15,0,REG100220,Cust 2153,21.01,2023-01-24,2023-01-26,Wendy
2025-03-20,West,Laptop,18,493.06,Store D,Wholesale,0.05,Diana,8431.326,Cash,WINTER15,1,REG100221,Cust 3572,46.87,2025-03-20,2025-03-28,Wendy
2024-02-22,West,Monitor,4,36.82,Store C,Wholesale,0.05,Frank,139.916,Credit Card,WINTER15,1,REG100222,Cust 6372,24.86,2024-02-22,2024-03-01,Wendy
2025-04-02,North,Printer,12,413.45,Store D,Retail,0.15,Bob,4217.19,Cash,FREESHIP,0,REG100223,Cust 6109,23.25,2025-04-02,2025-04-10,Ryan
2025-06-12,North,Chair,19,446.25,Store B,Retail,0.1,Eva,7630.875,Gift Card,,0,REG100224,Cust 5234,14.88,2025-06-12,2025-06-18,Ryan
2023-05-13,East,Laptop,7,82.77,Store D,Wholesale,0.15,Frank,492.4815,Debit Card,SAVE10,1,REG100225,Cust 5530,15.66,2023-05-13,2023-05-17,Eric
2023-03-25,South,Desk,17,339.88,Store A,Retail,0,Alice,5777.96,Cash,,0,REG100226,Cust 5398,44.86,2023-03-25,2023-03-28,Sophie
2024-11-22,South,Printer,19,364.32,Store B,Retail,0.15,Frank,5883.768,Debit Card,,1,REG100227,Cust 3247,39.76,2024-11-22,2024-11-25,Sophie
2023-07-07,East,Tablet,3,71.91,Store B,Wholesale,0,Alice,215.73,Gift Card,WINTER15,1,REG100228,Cust 7137,46.25,2023-07-07,2023-07-17,Eric
2024-10-05,East,Tablet,20,576.3,Store D,Wholesale,0.05,Eva,10949.7,Credit Card,,0,REG100229,Cust 4627,25.22,2024-10-05,2024-10-09,Eric
2024-03-31,West,Laptop,7,120.6,Store B,Wholesale,0,Diana,844.2,Online,WINTER15,0,REG100230,Cust 4878,43.8,2024-03-31,2024-04-08,Wendy
2025-04-01,West,Printer,8,96.19,Store A,Wholesale,0.05,Carlos,731.044,Debit Card,SAVE10,0,REG100231,Cust 2779,34.07,2025-04-01,2025-04-04,Wendy
2023-08-23,West,Printer,14,471.17,Store A,Wholesale,0.05,Carlos,6266.561,Gift Card,FREESHIP,0,REG100232,Cust 8606,26.38,2023-08-23,2023-08-26,Wendy
2024-08-14,South,Phone,20,14.33,Store D,Wholesale,0.1,Carlos,257.94,Debit Card,,0,REG100233,Cust 9599,6.22,2024-08-14,2024-08-21,Sophie
2025-02-14,Central,Tablet,18,499.61,Store B,Retail,0.15,Alice,7644.033,Debit Card,,0,REG100234,Cust 4500,9.64,2025-02-14,2025-02-19,Cameron
2023-11-11,West,Monitor,14,16.33,Store B,Wholesale,0.1,Diana,205.758,Debit Card,WINTER15,0,REG100235,Cust 4173,22.72,2023-11-11,2023-11-16,Wendy
2024-04-01,Central,Desk,17,480.62,Store C,Wholesale,0.15,Carlos,6944.959,Online,FREESHIP,0,REG100236,Cust 7607,37.09,2024-04-01,2024-04-09,Cameron
2024-06-13,South,Chair,5,555.84,Store C,Retail,0.05,Diana,2640.24,Credit Card,,0,REG100237,Cust 4768,29.4,2024-06-13,2024-06-20,Sophie
2023-11-28,North,Chair,18,174.03,Store B,Wholesale,0.1,Frank,2819.286,Online,SAVE10,0,REG100238,Cust 5746,32.19,2023-11-28,2023-12-03,Ryan
2024-11-11,Central,Desk,11,286.05,Store A,Retail,0.1,Bob,2831.895,Debit Card,,1,REG100239,Cust 3002,8.59,2024-11-11,2024-11-16,Cameron
2024-11-04,North,Desk,16,40.73,Store D,Retail,0,Alice,651.68,Credit Card,,0,REG100240,Cust 3237,24.72,2024-11-04,2024-11-08,Ryan
2023-01-01,Central,Chair,11,468.22,Store D,Retail,0,Carlos,5150.42,Debit Card,WINTER15,0,REG100241,Cust 6437,19.92,2023-01-01,2023-01-11,Cameron
2025-01-18,North,Tablet,1,411.54,Store C,Retail,0.1,Eva,370.386,Gift Card,WINTER15,0,REG100242,Cust 8806,7.46,2025-01-18,2025-01-20,Ryan
2023-05-02,Central,Printer,13,134.2,Store A,Wholesale,0.05,Eva,1657.37,Credit Card,WINTER15,0,REG100243,Cust 8678,9.6,2023-05-02,2023-05-10,Cameron
2025-05-27,West,Printer,10,351.23,Store B,Retail,0.15,Frank,2985.455,Online,,0,REG100244,Cust 9649,42.74,2025-05-27,2025-06-02,Wendy
2024-12-27,South,Monitor,14,551.14,Store C,Wholesale,0.1,Diana,6944.364,Online,FREESHIP,1,REG100245,Cust 1960,12.35,2024-12-27,2025-01-05,Sophie
2025-03-18,West,Chair,2,131.13,Store B,Retail,0.1,Eva,236.034,Debit Card,,0,REG100246,Cust 3910,14.74,2025-03-18,2025-03-24,Wendy
2024-03-24,East,Laptop,6,595.11,Store C,Wholesale,0,Diana,3570.66,Cash,SAVE10,1,REG100247,Cust 4944,28.92,2024-03-24,2024-03-31,Eric
2024-12-26,East,Laptop,6,516.66,Store C,Wholesale,0.05,Bob,2944.962,Online,,1,REG100248,Cust 9618,5.15,2024-12-26,2025-01-03,Eric
2023-01-11,North,Desk,6,202.57,Store D,Retail,0.05,Eva,1154.649,Gift Card,FREESHIP,0,REG100249,Cust 2279,24.39,2023-01-11,2023-01-14,Ryan
2025-06-01,South,Laptop,13,306.16,Store A,Wholesale,0.15,Frank,3383.068,Cash,SAVE10,0,REG100250,Cust 4689,25.16,2025-06-01,2025-06-10,Sophie
2024-09-26,East,Desk,11,472.74,Store D,Retail,0.15,Carlos,4420.119,Credit Card,,1,REG100251,Cust 7381,16.8,2024-09-26,2024-10-01,Eric
2024-08-10,East,Phone,20,337.37,Store C,Retail,0.1,Diana,6072.66,Gift Card,,0,REG100252,Cust 2724,43.17,2024-08-10,2024-08-17,Eric
2025-03-02,South,Phone,12,34.24,Store C,Retail,0.1,Frank,369.792,Cash,,0,REG100253,Cust 2823,17.64,2025-03-02,2025-03-10,Sophie
2023-02-21,East,Tablet,4,477.05,Store B,Wholesale,0,Carlos,1908.2,Credit Card,WINTER15,0,REG100254,Cust 9402,45.54,2023-02-21,2023-03-02,Eric
2024-11-20,East,Laptop,6,562.93,Store C,Retail,0,Alice,3377.58,Credit Card,WINTER15,0,REG100255,Cust 6561,43.73,2024-11-20,2024-11-27,Eric
2023-08-26,East,Chair,20,18.29,Store B,Retail,0,Diana,365.8,Debit Card,FREESHIP,1,REG100256,Cust 3116,35.37,2023-08-26,2023-08-29,Eric
2024-01-01,South,Monitor,7,208.86,Store B,Retail,0,Frank,1462.02,Cash,FREESHIP,0,REG100257,Cust 1015,20.64,2024-01-01,2024-01-08,Sophie
2024-11-24,South,Printer,12,330.36,Store D,Retail,0.05,Diana,3766.104,Cash,WINTER15,0,REG100258,Cust 1207,48.33,2024-11-24,2024-11-30,Sophie
2024-08-25,South,Tablet,7,50.26,Store C,Retail,0.15,Diana,299.047,Cash,,0,REG100259,Cust 2501,17.12,2024-08-25,2024-09-01,Sophie
2023-06-10,South,Laptop,2,374.59,Store C,Wholesale,0.15,Carlos,636.803,Online,SAVE10,0,REG100260,Cust 2330,34.64,2023-06-10,2023-06-18,Sophie
2024-12-18,North,Printer,7,467.6,Store A,Retail,0.1,Carlos,2945.88,Debit Card,,0,REG100261,Cust 7436,15.64,2024-12-18,2024-12-26,Ryan
2023-08-28,East,Chair,3,376.24,Store A,Retail,0.05,Frank,1072.284,Debit Card,FREESHIP,1,REG100262,Cust 2762,6.15,2023-08-28,2023-09-01,Eric
2023-01-22,West,Phone,13,140.49,Store A,Retail,0,Eva,1826.37,Debit Card,SAVE10,0,REG100263,Cust 3599,17.69,2023-01-22,2023-01-31,Wendy
2023-02-07,North,Monitor,3,506.33,Store B,Retail,0.15,Frank,1291.1415,Debit Card,FREESHIP,0,REG100264,Cust 4127,25.71,2023-02-07,2023-02-14,Ryan
2023-11-22,South,Monitor,8,138.73,Store A,Wholesale,0.05,Frank,1054.348,Online,WINTER15,1,REG100265,Cust 6855,48.51,2023-11-22,2023-11-29,Sophie
2023-01-25,West,Desk,6,134.53,Store C,Retail,0.15,Carlos,686.103,Debit Card,FREESHIP,1,REG100266,Cust 7017,33.5,2023-01-25,2023-01-29,Wendy
2025-03-05,South,Tablet,18,375.96,Store D,Wholesale,0.05,Diana,6428.916,Debit Card,SAVE10,0,REG100267,Cust 6957,26.78,2025-03-05,2025-03-09,Sophie
2023-02-02,North,Printer,10,538.47,Store D,Retail,0.1,Bob,4846.23,Gift Card,WINTER15,1,REG100268,Cust 9822,17.25,2023-02-02,2023-02-12,Ryan
2023-05-24,North,Tablet,15,505.44,Store A,Wholesale,0.1,Alice,6823.44,Online,SAVE10,0,REG100269,Cust 7425,37.5,2023-05-24,2023-06-01,Ryan
2024-05-30,South,Printer,4,312.09,Store C,Wholesale,0.15,Diana,1061.106,Debit Card,SAVE10,1,REG100270,Cust 6468,17.99,2024-05-30,2024-06-06,Sophie
2024-01-23,West,Desk,15,579.58,Store C,Retail,0.15,Eva,7389.645,Credit Card,,0,REG100271,Cust 8897,31.22,2024-01-23,2024-01-31,Wendy
2023-02-06,North,Chair,10,217.43,Store A,Retail,0.15,Bob,1848.155,Credit Card,FREESHIP,0,REG100272,Cust 9816,33.14,2023-02-06,2023-02-15,Ryan
2024-07-15,West,Phone,15,476.15,Store B,Wholesale,0.05,Carlos,6785.1375,Online,SAVE10,0,REG100273,Cust 8227,24.48,2024-07-15,2024-07-19,Wendy
2025-03-06,East,Chair,5,89.03,Store C,Wholesale,0.1,Frank,400.635,Debit Card,WINTER15,0,REG100274,Cust 4990,22.42,2025-03-06,2025-03-16,Eric
2023-07-29,Central,Phone,17,6.88,Store A,Retail,0.1,Frank,105.264,Gift Card,,0,REG100275,Cust 5834,42.37,2023-07-29,2023-08-08,Cameron
2023-07-26,North,Printer,6,355.26,Store D,Retail,0.1,Bob,1918.404,Online,WINTER15,0,REG100276,Cust 7330,30.49,2023-07-26,2023-07-29,Ryan
2024-04-10,West,Tablet,8,294.76,Store C,Retail,0.1,Diana,2122.272,Online,SAVE10,0,REG100277,Cust 5273,36.04,2024-04-10,2024-04-13,Wendy
2025-01-24,North,Desk,16,60.69,Store A,Wholesale,0,Carlos,971.04,Credit Card,WINTER15,0,REG100278,Cust 6138,7.03,2025-01-24,2025-01-27,Ryan
2025-04-27,West,Laptop,2,559.63,Store B,Wholesale,0.1,Diana,1007.334,Credit Card,WINTER15,1,REG100279,Cust 2084,42.34,2025-04-27,2025-05-03,Wendy
2025-02-20,East,Phone,4,232.66,Store B,Wholesale,0.1,Frank,837.576,Online,WINTER15,0,REG100280,Cust 2799,11.88,2025-02-20,2025-02-23,Eric
2023-09-14,North,Printer,10,230.87,Store A,Retail,0.15,Bob,1962.395,Debit Card,SAVE10,0,REG100281,Cust 5234,28.33,2023-09-14,2023-09-19,Ryan
2024-04-17,West,Tablet,7,353.9,Store C,Wholesale,0.15,Alice,2105.705,Debit Card,SAVE10,1,REG100282,Cust 3051,15.74,2024-04-17,2024-04-27,Wendy
2024-11-14,Central,Tablet,12,561.07,Store A,Retail,0,Alice,6732.84,Gift Card,,0,REG100283,Cust 5456,35.02,2024-11-14,2024-11-18,Cameron
2024-07-25,North,Chair,15,247.21,Store D,Wholesale,0.1,Bob,3337.335,Gift Card,,0,REG100284,Cust 6029,45.42,2024-07-25,2024-07-27,Ryan
2024-08-05,East,Phone,19,271.22,Store A,Wholesale,0.1,Alice,4637.862,Credit Card,WINTER15,0,REG100285,Cust 4002,35.33,2024-08-05,2024-08-15,Eric
2025-01-23,West,Laptop,6,532.54,Store A,Wholesale,0,Diana,3195.24,Debit Card,,1,REG100286,Cust 5830,25.09,2025-01-23,2025-02-02,Wendy
2025-04-27,West,Printer,16,329.54,Store A,Wholesale,0.15,Bob,4481.744,Debit Card,FREESHIP,1,REG100287,Cust 8088,39.39,2025-04-27,2025-05-03,Wendy
2024-09-20,South,Phone,6,170.1,Store A,Retail,0,Eva,1020.6,Gift Card,FREESHIP,0,REG100288,Cust 6455,38.61,2024-09-20,2024-09-23,Sophie
2023-09-08,West,Laptop,19,212.83,Store D,Wholesale,0.15,Carlos,3437.2045,Online,WINTER15,0,REG100289,Cust 4117,42.88,2023-09-08,2023-09-15,Wendy
2025-04-20,South,Laptop,5,578.92,Store A,Wholesale,0,Bob,2894.6,Credit Card,,1,REG100290,Cust 1385,44.09,2025-04-20,2025-04-28,Sophie
2024-06-20,North,Phone,3,456.92,Store C,Retail,0.1,Frank,1233.684,Gift Card,FREESHIP,0,REG100291,Cust 5185,17.57,2024-06-20,2024-06-27,Ryan
2023-01-11,East,Tablet,12,521.53,Store D,Retail,0,Eva,6258.36,Credit Card,SAVE10,1,REG100292,Cust 8704,49.59,2023-01-11,2023-01-20,Eric
2023-07-04,North,Desk,17,468.19,Store D,Retail,0.05,Diana,7561.2685,Cash,,0,REG100293,Cust 3528,13.84,2023-07-04,2023-07-07,Ryan
2025-03-08,Central,Monitor,9,8.81,Store D,Retail,0.15,Alice,67.3965,Online,SAVE10,0,REG100294,Cust 3907,42.7,2025-03-08,2025-03-18,Cameron
2025-02-10,South,Chair,6,521.1,Store A,Wholesale,0.15,Frank,2657.61,Cash,,0,REG100295,Cust 9005,31.14,2025-02-10,2025-02-12,Sophie
2025-03-17,West,Monitor,10,289.91,Store C,Retail,0.1,Diana,2609.19,Cash,SAVE10,0,REG100296,Cust 3635,32.96,2025-03-17,2025-03-21,Wendy
2023-11-09,East,Printer,3,142.27,Store D,Retail,0.05,Bob,405.4695,Online,SAVE10,0,REG100297,Cust 2122,32.8,2023-11-09,2023-11-15,Eric
2023-11-30,Central,Printer,15,354.09,Store B,Retail,0.05,Carlos,5045.7825,Online,,1,REG100298,Cust 4467,25.3,2023-11-30,2023-12-08,Cameron
2024-08-15,South,Tablet,20,358.57,Store B,Wholesale,0,Alice,7171.4,Debit Card,FREESHIP,1,REG100299,Cust 6146,21.11,2024-08-15,2024-08-20,Sophie
2023-03-21,West,Tablet,16,33.18,Store C,Retail,0.05,Eva,504.336,Online,SAVE10,0,REG100300,Cust 4001,22.94,2023-03-21,2023-03-26,Wendy
2023-10-26,West,Monitor,2,124.4,Store B,Retail,0,Eva,248.8,Online,,0,REG100301,Cust 3365,37.05,2023-10-26,2023-10-31,Wendy
2023-11-03,West,Phone,12,17.76,Store D,Retail,0.1,Carlos,191.808,Online,FREESHIP,0,REG100302,Cust 2194,12.18,2023-11-03,2023-11-11,Wendy
2025-01-30,North,Chair,16,345.53,Store C,Retail,0.15,Frank,4699.208,Gift Card,SAVE10,0,REG100303,Cust 7942,13.43,2025-01-30,2025-02-05,Ryan
2024-01-25,West,Laptop,13,453.48,Store A,Wholesale,0.05,Alice,5600.478,Gift Card,SAVE10,0,REG100304,Cust 8451,46.28,2024-01-25,2024-02-03,Wendy
2025-03-29,South,Laptop,10,277.74,Store B,Retail,0.15,Carlos,2360.79,Gift Card,SAVE10,1,REG100305,Cust 4238,35.02,2025-03-29,2025-04-02,Sophie
2024-11-02,Central,Chair,16,89.76,Store A,Wholesale,0,Alice,1436.16,Debit Card,WINTER15,1,REG100306,Cust 2529,44.69,2024-11-02,2024-11-09,Cameron
2024-06-30,Central,Chair,11,535.37,Store D,Wholesale,0,Frank,5889.07,Cash,,0,REG100307,Cust 7057,35.96,2024-06-30,2024-07-09,Cameron
2023-01-11,South,Tablet,9,15.58,Store D,Retail,0.1,Frank,126.198,Gift Card,FREESHIP,1,REG100308,Cust 9069,27.81,2023-01-11,2023-01-19,Sophie
2025-06-05,North,Desk,13,466.54,Store C,Wholesale,0,Eva,6065.02,Cash,FREESHIP,0,REG100309,Cust 5858,18.63,2025-06-05,2025-06-14,Ryan
2024-03-21,North,Monitor,16,593,Store D,Retail,0.1,Eva,8539.2,Gift Card,SAVE10,0,REG100310,Cust 2712,18.77,2024-03-21,2024-03-24,Ryan
2023-08-31,South,Desk,6,567.36,Store C,Wholesale,0.05,Alice,3233.952,Gift Card,WINTER15,0,REG100311,Cust 7052,45.98,2023-08-31,2023-09-08,Sophie
2024-10-07,South,Phone,17,523.04,Store A,Retail,0.05,Eva,8447.096,Debit Card,FREESHIP,0,REG100312,Cust 9397,37.38,2024-10-07,2024-10-17,Sophie
2023-04-12,North,Laptop,17,376.4,Store C,Wholesale,0,Alice,6398.8,Debit Card,FREESHIP,0,REG100313,Cust 4614,33.38,2023-04-12,2023-04-15,Ryan
